exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8
0001,0008,0010,0013,no_exam,no_exam,no_exam,no_exam
0007,0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0007,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0052,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0010,0021,0022,no_exam,no_exam,no_exam,no_exam
0036,0053,0055,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0078,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0028,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0021,0030,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0048,0050,no_exam,no_exam,no_exam,no_exam,no_exam
0032,0077,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0073,0075,0077,0080,no_exam,no_exam,no_exam
0028,0039,0054,0071,no_exam,no_exam,no_exam,no_exam
0046,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0010,0013,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0026,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,0080,no_exam,no_exam,no_exam,no_exam
0001,0004,0006,0011,0013,no_exam,no_exam,no_exam
0068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0047,0051,0054,no_exam,no_exam,no_exam,no_exam
0073,0075,0078,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0025,0030,0040,no_exam,no_exam,no_exam,no_exam
0016,0034,0050,0054,no_exam,no_exam,no_exam,no_exam
0046,0049,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0079,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0025,0032,0033,no_exam,no_exam,no_exam,no_exam
0056,0060,0069,0070,no_exam,no_exam,no_exam,no_exam
0021,0064,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0053,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0049,0050,0058,0059,no_exam,no_exam,no_exam
0075,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0024,0025,0027,0030,no_exam,no_exam,no_exam
0016,0037,0039,0054,0056,no_exam,no_exam,no_exam
0003,0011,0019,0025,no_exam,no_exam,no_exam,no_exam
0021,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0024,0028,0030,0034,no_exam,no_exam,no_exam
0057,0058,0062,0063,0064,no_exam,no_exam,no_exam
0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0053,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0040,0042,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0039,0041,0043,0054,no_exam,no_exam,no_exam
0054,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0041,0056,0059,0060,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0047,0050,0051,no_exam,no_exam,no_exam,no_exam
0070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0058,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0066,0075,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0038,0040,no_exam,no_exam,no_exam,no_exam,no_exam
0024,0051,0053,0054,0055,no_exam,no_exam,no_exam
0021,0035,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0053,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0011,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0017,0020,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0073,0080,0081,no_exam,no_exam,no_exam,no_exam
0040,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0051,0055,0069,no_exam,no_exam,no_exam,no_exam
0062,0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0078,0079,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0040,0043,0062,no_exam,no_exam,no_exam,no_exam
0035,0036,0040,0055,0068,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0019,0041,0052,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0078,0079,no_exam,no_exam,no_exam,no_exam
0075,0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0066,0073,0074,0075,0076,no_exam,no_exam,no_exam
0015,0031,0032,0033,0074,no_exam,no_exam,no_exam
0032,0033,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0078,0079,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0058,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,no_exam,no_exam,no_exam,no_exam,no_exam
0046,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0039,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0066,0076,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0066,0075,0076,0078,no_exam,no_exam,no_exam
0030,0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0037,0046,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0045,0047,0049,0067,0069,no_exam,no_exam
0068,0073,0078,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0037,0068,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0023,0028,0034,no_exam,no_exam,no_exam,no_exam
0034,0046,0063,0064,no_exam,no_exam,no_exam,no_exam
0050,0056,0058,0059,0060,no_exam,no_exam,no_exam
0044,0049,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0033,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0078,no_exam,no_exam,no_exam,no_exam
0026,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0008,0013,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0046,0047,0050,no_exam,no_exam,no_exam,no_exam
0066,0073,0075,0077,0081,no_exam,no_exam,no_exam
0066,0073,0075,0076,0081,no_exam,no_exam,no_exam
0075,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0075,0076,0077,0081,no_exam,no_exam,no_exam
0023,0029,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0073,0078,no_exam,no_exam,no_exam,no_exam,no_exam
0037,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0077,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0064,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0027,0054,0055,no_exam,no_exam,no_exam,no_exam
0037,0038,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0021,0024,0027,0030,no_exam,no_exam,no_exam
0008,0010,0013,0017,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,0080,no_exam,no_exam,no_exam,no_exam
0039,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0047,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0019,0021,0030,no_exam,no_exam,no_exam,no_exam
0033,0075,0079,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0044,0051,0055,0068,no_exam,no_exam,no_exam
0073,0076,0077,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0049,0051,0069,no_exam,no_exam,no_exam,no_exam
0066,0073,0074,0077,no_exam,no_exam,no_exam,no_exam
0018,0021,0023,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0017,0019,0030,no_exam,no_exam,no_exam,no_exam
0066,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0011,0013,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0027,0031,no_exam,no_exam,no_exam,no_exam,no_exam
0055,0057,0058,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,0080,no_exam,no_exam,no_exam,no_exam
0024,0026,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0054,0056,0078,no_exam,no_exam,no_exam,no_exam
0004,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0027,0030,0054,no_exam,no_exam,no_exam,no_exam
0004,0007,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0020,0024,0025,0027,no_exam,no_exam,no_exam
0041,0046,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0076,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0077,0078,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0013,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0076,0077,0079,0080,no_exam,no_exam,no_exam
0052,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0036,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0041,0042,0056,no_exam,no_exam,no_exam,no_exam
0051,0068,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0031,0032,0033,0074,no_exam,no_exam,no_exam
0045,0047,0050,0051,0067,no_exam,no_exam,no_exam
0040,0041,0056,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0011,0013,no_exam,no_exam,no_exam,no_exam
0010,0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0019,0025,0027,0030,no_exam,no_exam,no_exam
0047,0049,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0023,0036,0041,0051,no_exam,no_exam,no_exam
0021,0059,0060,0061,0062,no_exam,no_exam,no_exam
0014,0027,0031,0032,no_exam,no_exam,no_exam,no_exam
0045,0050,0070,0072,no_exam,no_exam,no_exam,no_exam
0002,0003,0007,0011,no_exam,no_exam,no_exam,no_exam
0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0057,0068,0071,no_exam,no_exam,no_exam,no_exam
0073,0077,0080,0081,no_exam,no_exam,no_exam,no_exam
0015,0033,0077,0078,0079,no_exam,no_exam,no_exam
0008,0010,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0026,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0038,0040,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0073,0075,0077,0081,no_exam,no_exam,no_exam
0073,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0057,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0026,0052,0053,0054,no_exam,no_exam,no_exam
0066,0073,0076,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0029,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0048,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0021,0022,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0035,0052,0054,0071,no_exam,no_exam,no_exam
0073,0075,0078,0081,no_exam,no_exam,no_exam,no_exam
0019,0038,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0031,0032,0066,no_exam,no_exam,no_exam,no_exam
0019,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0073,0074,0080,no_exam,no_exam,no_exam,no_exam
0077,0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0077,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0074,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0041,0052,0053,no_exam,no_exam,no_exam,no_exam
0004,0008,0017,0030,no_exam,no_exam,no_exam,no_exam
0076,0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0073,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0035,0036,0040,0056,no_exam,no_exam,no_exam,no_exam
0031,0074,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0054,0056,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0041,0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0036,0048,0051,0069,no_exam,no_exam,no_exam
0021,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0039,0042,0070,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0021,0023,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0030,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0037,0055,0070,no_exam,no_exam,no_exam,no_exam
0045,0050,0051,0069,no_exam,no_exam,no_exam,no_exam
0016,0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0003,0012,no_exam,no_exam,no_exam,no_exam,no_exam
0023,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0030,0058,0059,0060,no_exam,no_exam,no_exam
0015,0027,0032,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0046,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0027,0031,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0026,0031,0032,no_exam,no_exam,no_exam,no_exam
0014,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0040,0057,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0047,0056,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0039,0040,0055,0057,no_exam,no_exam,no_exam
0008,0017,0021,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0060,0062,no_exam,no_exam,no_exam,no_exam,no_exam
0010,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0040,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0023,0027,0034,no_exam,no_exam,no_exam,no_exam
0022,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0004,0007,0020,no_exam,no_exam,no_exam,no_exam
0056,0057,0063,0064,no_exam,no_exam,no_exam,no_exam
0058,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0076,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0049,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0026,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0033,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0013,0027,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0022,0023,0030,no_exam,no_exam,no_exam,no_exam
0021,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0023,0027,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0077,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0048,0054,0070,no_exam,no_exam,no_exam,no_exam
0010,0016,0019,0030,no_exam,no_exam,no_exam,no_exam
0004,0030,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0037,0039,0040,no_exam,no_exam,no_exam,no_exam
0019,0022,0026,0030,no_exam,no_exam,no_exam,no_exam
0073,0075,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0024,0025,0027,0030,no_exam,no_exam,no_exam
0073,0075,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0030,0052,0053,no_exam,no_exam,no_exam,no_exam
0056,0060,0064,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0057,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0063,0064,0069,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0046,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0008,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0056,0057,0073,no_exam,no_exam,no_exam,no_exam
0045,0046,0048,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0081,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0041,0044,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0073,0075,0076,0081,no_exam,no_exam,no_exam
0039,0054,0055,0056,no_exam,no_exam,no_exam,no_exam
0036,0048,0049,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0039,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0018,0030,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0046,0047,0048,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0050,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0033,0054,0061,no_exam,no_exam,no_exam,no_exam
0027,0066,0073,0077,no_exam,no_exam,no_exam,no_exam
0023,0029,0030,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0076,0077,0080,no_exam,no_exam,no_exam,no_exam
0019,0022,0023,0024,0030,no_exam,no_exam,no_exam
0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0048,0051,0057,0070,no_exam,no_exam,no_exam
0036,0048,0049,0051,0068,no_exam,no_exam,no_exam
0048,0049,0051,0069,0070,no_exam,no_exam,no_exam
0038,0057,0063,0064,0065,no_exam,no_exam,no_exam
0019,0073,0074,0076,no_exam,no_exam,no_exam,no_exam
0035,0039,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0019,0022,0024,0025,0030,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0025,0035,0040,0045,no_exam,no_exam,no_exam,no_exam
0019,0021,0023,0024,0027,no_exam,no_exam,no_exam
0049,0056,0063,0064,no_exam,no_exam,no_exam,no_exam
0047,0051,0057,0067,0070,no_exam,no_exam,no_exam
0021,0066,0074,0079,no_exam,no_exam,no_exam,no_exam
0054,0056,0058,0061,no_exam,no_exam,no_exam,no_exam
0019,0021,0026,0030,no_exam,no_exam,no_exam,no_exam
0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0035,0036,0040,0055,no_exam,no_exam,no_exam,no_exam
0019,0023,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0019,0024,0030,no_exam,no_exam,no_exam,no_exam
0046,0047,0048,0049,no_exam,no_exam,no_exam,no_exam
0014,0073,0074,0079,0080,no_exam,no_exam,no_exam
0036,0038,0044,0049,0055,0057,no_exam,no_exam
0030,0061,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0046,0047,0069,no_exam,no_exam,no_exam,no_exam
0026,0053,0059,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0073,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0038,0040,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0068,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0072,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0036,0052,0054,no_exam,no_exam,no_exam,no_exam
0072,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0077,0080,no_exam,no_exam,no_exam,no_exam
0024,0027,0030,0031,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0047,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0063,0064,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0004,0005,0011,0013,no_exam,no_exam,no_exam
0066,0073,0075,0076,0081,no_exam,no_exam,no_exam
0076,0077,0078,0080,no_exam,no_exam,no_exam,no_exam
0037,0039,0055,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0059,0061,0062,no_exam,no_exam,no_exam,no_exam
0022,0063,0064,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0046,0055,0056,0070,no_exam,no_exam,no_exam
0016,0037,0039,0040,0069,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0025,0031,0032,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0053,0058,0059,no_exam,no_exam,no_exam,no_exam
0033,0066,0075,0077,0078,no_exam,no_exam,no_exam
0013,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0032,0073,0075,0079,no_exam,no_exam,no_exam
0024,0027,0028,0034,no_exam,no_exam,no_exam,no_exam
0033,0075,0077,0078,0079,no_exam,no_exam,no_exam
0041,0054,0055,0056,no_exam,no_exam,no_exam,no_exam
0021,0034,0036,0056,no_exam,no_exam,no_exam,no_exam
0041,0042,0069,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0053,0060,no_exam,no_exam,no_exam,no_exam,no_exam
0054,0058,0062,0063,0064,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0075,0077,0079,0080,0081,no_exam,no_exam,no_exam
0027,0059,0060,0061,0062,no_exam,no_exam,no_exam
0035,0041,0043,0054,no_exam,no_exam,no_exam,no_exam
0046,0047,0070,0074,no_exam,no_exam,no_exam,no_exam
0037,0041,0055,0070,no_exam,no_exam,no_exam,no_exam
0066,0073,0077,0078,no_exam,no_exam,no_exam,no_exam
0045,0047,0051,0069,no_exam,no_exam,no_exam,no_exam
0075,0076,0077,0079,no_exam,no_exam,no_exam,no_exam
0021,0041,0042,0054,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0073,0075,0080,0081,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0023,0026,0029,0034,no_exam,no_exam,no_exam,no_exam
0046,0048,0051,0055,0069,no_exam,no_exam,no_exam
0050,0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0025,0037,0039,0054,no_exam,no_exam,no_exam,no_exam
0046,0047,0049,0069,no_exam,no_exam,no_exam,no_exam
0033,0078,0079,0080,no_exam,no_exam,no_exam,no_exam
0017,0022,0023,0030,no_exam,no_exam,no_exam,no_exam
0061,0063,0064,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0038,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0041,0054,0055,0056,0071,no_exam,no_exam,no_exam
0037,0038,0039,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0075,0080,0081,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0029,0073,0074,0075,0079,no_exam,no_exam,no_exam
0073,0075,0076,0079,0081,no_exam,no_exam,no_exam
0073,0076,0080,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0046,0047,0050,no_exam,no_exam,no_exam,no_exam
0035,0036,0038,0041,0054,0056,no_exam,no_exam
0066,0073,0075,0076,0081,no_exam,no_exam,no_exam
0059,0060,0061,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0077,0081,no_exam,no_exam,no_exam
0066,0073,0076,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0073,0075,0081,no_exam,no_exam,no_exam,no_exam
0062,0063,0064,no_exam,no_exam,no_exam,no_exam,no_exam
0016,0026,0037,0039,no_exam,no_exam,no_exam,no_exam
0037,0038,0054,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0060,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0048,0056,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0004,0006,0011,0013,no_exam,no_exam,no_exam
0066,0076,0077,0080,no_exam,no_exam,no_exam,no_exam
0052,0054,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0047,0049,0070,no_exam,no_exam,no_exam,no_exam
0028,0066,0075,0077,no_exam,no_exam,no_exam,no_exam
0045,0047,0050,0056,no_exam,no_exam,no_exam,no_exam
0036,0044,0051,0055,0068,no_exam,no_exam,no_exam
0037,0038,0039,0040,0056,no_exam,no_exam,no_exam
0036,0038,0051,0056,no_exam,no_exam,no_exam,no_exam
0073,0076,0077,0078,no_exam,no_exam,no_exam,no_exam
0073,0075,0076,0081,no_exam,no_exam,no_exam,no_exam
0013,0019,0021,0025,0056,no_exam,no_exam,no_exam
