exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8
0294,0297,0299,0302,0332,no_exam,no_exam,no_exam
0275,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0122,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0239,0242,0244,0291,no_exam,no_exam,no_exam
0035,0291,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0307,0310,0311,no_exam,no_exam,no_exam,no_exam,no_exam
0125,0255,0288,0356,no_exam,no_exam,no_exam,no_exam
0482,0500,0502,0503,no_exam,no_exam,no_exam,no_exam
0052,0131,0376,no_exam,no_exam,no_exam,no_exam,no_exam
0148,0149,0156,0368,no_exam,no_exam,no_exam,no_exam
0174,0237,0418,0423,no_exam,no_exam,no_exam,no_exam
0218,0230,0378,0382,no_exam,no_exam,no_exam,no_exam
0204,0371,0372,0374,no_exam,no_exam,no_exam,no_exam
0102,0103,0104,0110,0118,no_exam,no_exam,no_exam
0012,0093,0237,0259,0330,no_exam,no_exam,no_exam
0420,0424,0432,0452,0524,no_exam,no_exam,no_exam
0049,0054,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0292,0300,0301,0305,0386,no_exam,no_exam
0046,0123,0125,no_exam,no_exam,no_exam,no_exam,no_exam
0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0124,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0510,0512,0513,0515,no_exam,no_exam,no_exam,no_exam
0338,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0283,0284,0285,no_exam,no_exam,no_exam,no_exam
0091,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0099,0277,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0098,0237,0260,0376,no_exam,no_exam,no_exam
0466,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0239,0241,0242,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0291,0297,0304,no_exam,no_exam,no_exam,no_exam
0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0029,0073,0077,no_exam,no_exam,no_exam
0173,0236,0330,0380,0418,no_exam,no_exam,no_exam
0164,0291,0364,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0283,0340,0346,0351,no_exam,no_exam,no_exam
0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0302,0312,0352,no_exam,no_exam,no_exam,no_exam
0486,0487,0488,0491,0543,no_exam,no_exam,no_exam
0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0291,0441,0536,no_exam,no_exam,no_exam,no_exam,no_exam
0332,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0037,0092,0119,no_exam,no_exam,no_exam,no_exam
0266,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0316,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,0463,0464,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0077,0092,no_exam,no_exam,no_exam,no_exam,no_exam
0054,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0390,0394,0396,no_exam,no_exam,no_exam,no_exam
0239,0241,0242,0291,0369,no_exam,no_exam,no_exam
0035,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0123,0204,0255,no_exam,no_exam,no_exam,no_exam
0162,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0130,0156,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0421,0452,0498,0499,no_exam,no_exam,no_exam,no_exam
0135,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0236,0289,0368,no_exam,no_exam,no_exam,no_exam
0236,0264,0332,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0123,0255,0355,no_exam,no_exam,no_exam,no_exam
0018,0122,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0291,0384,0399,0422,0455,no_exam,no_exam,no_exam
0314,0318,0345,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0422,0520,0523,no_exam,no_exam,no_exam,no_exam
0338,0342,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0138,0140,0304,0316,0382,no_exam,no_exam,no_exam
0366,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0222,0223,0227,0231,no_exam,no_exam,no_exam
0239,0242,0392,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0363,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0396,0403,0404,no_exam,no_exam,no_exam,no_exam
0071,0133,0139,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0119,0133,0290,no_exam,no_exam,no_exam,no_exam
0173,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0107,0239,0241,0242,no_exam,no_exam,no_exam,no_exam
0255,0289,0331,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0236,0366,0382,no_exam,no_exam,no_exam,no_exam
0136,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0500,0501,0502,0503,no_exam,no_exam,no_exam,no_exam
0005,0030,0073,0128,no_exam,no_exam,no_exam,no_exam
0133,0376,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,0293,0298,0301,no_exam,no_exam,no_exam,no_exam
0236,0238,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0174,0319,0322,0456,no_exam,no_exam,no_exam
0191,0192,0198,0326,no_exam,no_exam,no_exam,no_exam
0297,0383,0385,0387,0404,no_exam,no_exam,no_exam
0174,0204,0419,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0112,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0430,0527,0528,0529,no_exam,no_exam,no_exam
0196,0297,0449,0536,no_exam,no_exam,no_exam,no_exam
0051,0128,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0099,0104,0269,no_exam,no_exam,no_exam,no_exam
0332,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0120,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0436,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,0528,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0239,0240,0241,0291,no_exam,no_exam,no_exam
0340,0521,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0088,0261,0329,no_exam,no_exam,no_exam,no_exam
0173,0402,0421,0452,0499,no_exam,no_exam,no_exam
0477,0491,0543,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0385,0387,0404,0456,no_exam,no_exam,no_exam
0293,0301,0368,0521,no_exam,no_exam,no_exam,no_exam
0045,0291,0358,no_exam,no_exam,no_exam,no_exam,no_exam
0486,0489,0491,0492,0509,0543,no_exam,no_exam
0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0237,0282,0284,no_exam,no_exam,no_exam,no_exam,no_exam
0277,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0278,0294,0306,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0406,0412,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0290,0330,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0295,0299,0302,0353,0456,no_exam,no_exam,no_exam
0256,0289,0331,0356,0411,no_exam,no_exam,no_exam
0028,0044,0289,0353,0520,no_exam,no_exam,no_exam
0178,0207,0211,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0073,0236,0238,0380,no_exam,no_exam,no_exam
0226,0230,0434,no_exam,no_exam,no_exam,no_exam,no_exam
0228,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0292,0313,0365,no_exam,no_exam,no_exam,no_exam,no_exam
0297,0307,0312,0386,0456,no_exam,no_exam,no_exam
0032,0106,0256,no_exam,no_exam,no_exam,no_exam,no_exam
0102,0138,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0385,0387,0404,no_exam,no_exam,no_exam,no_exam
0288,0329,0353,0355,no_exam,no_exam,no_exam,no_exam
0027,0092,0123,no_exam,no_exam,no_exam,no_exam,no_exam
0179,0192,0195,no_exam,no_exam,no_exam,no_exam,no_exam
0068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0137,0313,0315,0317,no_exam,no_exam,no_exam
0205,0299,0339,0344,no_exam,no_exam,no_exam,no_exam
0030,0071,0146,0255,no_exam,no_exam,no_exam,no_exam
0027,0289,0329,0353,0356,no_exam,no_exam,no_exam
0507,0510,0513,0516,0537,no_exam,no_exam,no_exam
0250,0434,0470,0471,0472,0503,0504,no_exam
0411,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0319,0336,0340,no_exam,no_exam,no_exam,no_exam
0205,0402,0421,0452,0499,no_exam,no_exam,no_exam
0311,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0179,0289,no_exam,no_exam,no_exam,no_exam,no_exam
0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0141,0272,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0221,0229,0452,no_exam,no_exam,no_exam,no_exam
0106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0332,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0257,0290,0356,0368,no_exam,no_exam,no_exam,no_exam
0311,0314,0324,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0050,0299,0302,no_exam,no_exam,no_exam,no_exam
0079,0083,0305,0315,no_exam,no_exam,no_exam,no_exam
0001,0045,0305,no_exam,no_exam,no_exam,no_exam,no_exam
0153,0281,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0157,0432,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0185,0214,0222,0291,no_exam,no_exam,no_exam
0049,0366,0370,0373,no_exam,no_exam,no_exam,no_exam
0122,0291,0345,0377,no_exam,no_exam,no_exam,no_exam
0493,0494,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0210,0377,0419,0423,no_exam,no_exam,no_exam,no_exam
0165,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0257,0329,no_exam,no_exam,no_exam,no_exam,no_exam
0397,0419,0520,0521,no_exam,no_exam,no_exam,no_exam
0429,0435,0441,no_exam,no_exam,no_exam,no_exam,no_exam
0331,0353,0356,no_exam,no_exam,no_exam,no_exam,no_exam
0136,0486,0489,0511,no_exam,no_exam,no_exam,no_exam
0375,0422,0430,0455,0524,no_exam,no_exam,no_exam
0131,0160,0268,0278,no_exam,no_exam,no_exam,no_exam
0331,0353,0356,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0238,0420,0424,0523,no_exam,no_exam,no_exam
0167,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0366,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0133,0384,0401,0422,0454,no_exam,no_exam,no_exam
0440,0530,0532,no_exam,no_exam,no_exam,no_exam,no_exam
0133,0288,0332,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0071,0259,0330,no_exam,no_exam,no_exam,no_exam
0077,0298,0300,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0086,0258,0331,no_exam,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0077,0164,0332,no_exam,no_exam,no_exam,no_exam
0204,0255,0330,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0313,0321,0336,no_exam,no_exam,no_exam,no_exam
0383,0384,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0382,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0466,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0421,0452,0498,0499,no_exam,no_exam,no_exam
0058,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0298,0301,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0154,0156,no_exam,no_exam,no_exam,no_exam,no_exam
0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0259,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0299,0302,0305,no_exam,no_exam,no_exam
0126,0296,0298,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0117,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0150,0251,0252,0382,no_exam,no_exam,no_exam,no_exam
0047,0133,0290,0355,no_exam,no_exam,no_exam,no_exam
0031,0092,0256,0288,no_exam,no_exam,no_exam,no_exam
0173,0205,0289,0355,0418,no_exam,no_exam,no_exam
0130,0150,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0422,0425,0524,no_exam,no_exam,no_exam,no_exam
0191,0215,0230,0302,no_exam,no_exam,no_exam,no_exam
0152,0288,0376,0384,0398,no_exam,no_exam,no_exam
0367,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0173,0204,0257,0331,0380,no_exam,no_exam
0385,0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0199,0200,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0204,0284,0285,no_exam,no_exam,no_exam,no_exam
0308,0322,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0422,0427,0452,0524,no_exam,no_exam,no_exam
0012,0204,0270,0332,no_exam,no_exam,no_exam,no_exam
0290,0384,0401,0422,0455,no_exam,no_exam,no_exam
0104,0108,0115,no_exam,no_exam,no_exam,no_exam,no_exam
0504,0507,0509,0510,0537,no_exam,no_exam,no_exam
0026,0204,0290,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0429,0502,0527,0528,0529,no_exam,no_exam
0049,0054,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0477,0514,0515,0539,no_exam,no_exam,no_exam,no_exam
0207,0209,0272,0423,0426,no_exam,no_exam,no_exam
0424,0429,0452,0522,0525,no_exam,no_exam,no_exam
0135,0388,0390,0392,no_exam,no_exam,no_exam,no_exam
0477,0479,0488,no_exam,no_exam,no_exam,no_exam,no_exam
0172,0178,0204,0355,0423,no_exam,no_exam,no_exam
0017,0141,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0102,0117,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0274,0284,0285,no_exam,no_exam,no_exam,no_exam
0481,0487,0492,no_exam,no_exam,no_exam,no_exam,no_exam
0186,0192,0194,0230,0255,no_exam,no_exam,no_exam
0071,0092,0103,0261,0330,no_exam,no_exam,no_exam
0015,0027,0289,0329,0356,no_exam,no_exam,no_exam
0304,0312,0317,0318,no_exam,no_exam,no_exam,no_exam
0090,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0387,0389,0408,no_exam,no_exam,no_exam,no_exam
0110,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0119,0173,0204,0423,no_exam,no_exam,no_exam,no_exam
0289,0384,0400,0422,0452,no_exam,no_exam,no_exam
0307,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0241,0242,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0453,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0390,0396,0404,no_exam,no_exam,no_exam,no_exam
0183,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0262,0268,0272,0340,no_exam,no_exam,no_exam,no_exam
0385,0387,0403,0404,no_exam,no_exam,no_exam,no_exam
0386,0434,0480,0505,0506,0543,no_exam,no_exam
0185,0191,0198,0304,no_exam,no_exam,no_exam,no_exam
0135,0156,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0204,0418,0419,no_exam,no_exam,no_exam,no_exam
0071,0398,0408,no_exam,no_exam,no_exam,no_exam,no_exam
0291,0332,0376,0382,no_exam,no_exam,no_exam,no_exam
0236,0250,0434,0470,0471,0472,0504,no_exam
0096,0133,0204,0291,0332,no_exam,no_exam,no_exam
0182,0191,0207,no_exam,no_exam,no_exam,no_exam,no_exam
0156,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0102,0239,0242,no_exam,no_exam,no_exam,no_exam,no_exam
0298,0301,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0186,0201,0226,0273,no_exam,no_exam,no_exam,no_exam
0330,0407,0408,0409,no_exam,no_exam,no_exam,no_exam
0294,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0180,0190,0194,0200,0213,no_exam,no_exam,no_exam
0033,0119,0288,0376,no_exam,no_exam,no_exam,no_exam
0001,0237,0238,0241,no_exam,no_exam,no_exam,no_exam
0120,0264,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0291,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0427,0435,0534,no_exam,no_exam,no_exam,no_exam,no_exam
0431,0434,0436,0448,no_exam,no_exam,no_exam,no_exam
0356,0368,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0350,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0369,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0123,0237,0290,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0132,0135,no_exam,no_exam,no_exam,no_exam,no_exam
0192,0214,0298,no_exam,no_exam,no_exam,no_exam,no_exam
0409,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0005,0006,no_exam,no_exam,no_exam,no_exam,no_exam
0293,0383,0387,0408,no_exam,no_exam,no_exam,no_exam
0523,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0185,0207,0433,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0062,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0236,0237,0256,no_exam,no_exam,no_exam,no_exam
0178,0204,0433,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0308,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0263,0281,no_exam,no_exam,no_exam,no_exam,no_exam
0172,0204,0423,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0524,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0297,0299,0302,no_exam,no_exam,no_exam,no_exam
0236,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0332,0376,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0178,0268,0281,no_exam,no_exam,no_exam,no_exam
0135,0199,0200,no_exam,no_exam,no_exam,no_exam,no_exam
0462,0463,0464,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0102,0151,0259,0291,no_exam,no_exam,no_exam
0077,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,0135,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0288,0330,0353,0368,0381,no_exam,no_exam,no_exam
0089,0110,0173,0204,no_exam,no_exam,no_exam,no_exam
0238,0288,0355,0384,0418,no_exam,no_exam,no_exam
0133,0401,0411,0422,0452,no_exam,no_exam,no_exam
0016,0297,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0399,0455,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0050,0103,0117,no_exam,no_exam,no_exam,no_exam
0168,0302,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0123,0356,no_exam,no_exam,no_exam,no_exam,no_exam
0133,0267,0278,0285,no_exam,no_exam,no_exam,no_exam
0391,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0297,0302,0474,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0366,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0101,0208,0212,0423,no_exam,no_exam,no_exam
0164,0204,0288,0520,no_exam,no_exam,no_exam,no_exam
0049,0174,0295,0306,no_exam,no_exam,no_exam,no_exam
0382,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0115,0265,0367,no_exam,no_exam,no_exam,no_exam
0156,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0057,0058,no_exam,no_exam,no_exam,no_exam,no_exam
0083,0085,0281,no_exam,no_exam,no_exam,no_exam,no_exam
0434,0499,0500,0501,0502,no_exam,no_exam,no_exam
0494,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0407,0409,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,0184,0216,0217,no_exam,no_exam,no_exam,no_exam
0021,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0083,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,0483,0484,0485,0543,no_exam,no_exam,no_exam
0033,0148,0151,0237,0332,no_exam,no_exam,no_exam
0007,0018,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0204,0272,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0194,0214,no_exam,no_exam,no_exam,no_exam,no_exam
0412,0413,0414,0456,no_exam,no_exam,no_exam,no_exam
0425,0428,0432,0527,0529,no_exam,no_exam,no_exam
0238,0377,0382,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0291,0362,0369,no_exam,no_exam,no_exam,no_exam
0476,0478,0484,0488,0506,no_exam,no_exam,no_exam
0198,0274,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0272,0279,0283,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0217,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0027,0078,0119,no_exam,no_exam,no_exam,no_exam
0137,0216,0283,no_exam,no_exam,no_exam,no_exam,no_exam
0264,0284,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0152,0156,0286,no_exam,no_exam,no_exam,no_exam
0300,0305,0382,0521,no_exam,no_exam,no_exam,no_exam
0204,0277,0291,0345,no_exam,no_exam,no_exam,no_exam
0185,0186,0208,no_exam,no_exam,no_exam,no_exam,no_exam
0139,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0074,0205,0258,0368,no_exam,no_exam,no_exam
0114,0117,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,0298,0333,0341,no_exam,no_exam,no_exam,no_exam
0106,0262,0270,no_exam,no_exam,no_exam,no_exam,no_exam
0172,0204,0423,0524,no_exam,no_exam,no_exam,no_exam
0294,0303,0382,no_exam,no_exam,no_exam,no_exam,no_exam
0245,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0466,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0049,0050,0353,no_exam,no_exam,no_exam,no_exam
0505,0508,0510,0537,0538,no_exam,no_exam,no_exam
0021,0035,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0204,0291,no_exam,no_exam,no_exam,no_exam,no_exam
0418,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0114,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0246,0405,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0390,0408,0454,no_exam,no_exam,no_exam,no_exam
0115,0118,0285,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0277,0279,0280,no_exam,no_exam,no_exam,no_exam
0204,0288,0330,0418,no_exam,no_exam,no_exam,no_exam
0071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0381,0420,0424,0432,0455,no_exam,no_exam,no_exam
0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0377,0500,0501,0502,0503,no_exam,no_exam,no_exam
0071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0298,0300,0307,0314,0323,no_exam,no_exam,no_exam
0434,0505,0508,0510,0537,0538,no_exam,no_exam
0290,0458,0474,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0216,0419,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0389,0390,0408,no_exam,no_exam,no_exam,no_exam
0071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0365,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0215,0283,0340,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0122,0352,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0205,0239,0241,0242,no_exam,no_exam,no_exam
0173,0500,0501,0502,0503,no_exam,no_exam,no_exam
0053,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0422,0427,0452,0524,no_exam,no_exam,no_exam
0122,0168,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,0207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0119,0204,0236,0291,0332,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0260,0336,0340,0349,no_exam,no_exam,no_exam,no_exam
0425,0452,0498,no_exam,no_exam,no_exam,no_exam,no_exam
0434,0498,0499,0501,0502,no_exam,no_exam,no_exam
0111,0116,0366,no_exam,no_exam,no_exam,no_exam,no_exam
0314,0324,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0230,0302,0304,no_exam,no_exam,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0115,0205,0292,no_exam,no_exam,no_exam,no_exam
0500,0501,0502,0503,0508,no_exam,no_exam,no_exam
0151,0164,0300,0305,no_exam,no_exam,no_exam,no_exam
0291,0332,0338,0365,no_exam,no_exam,no_exam,no_exam
0147,0256,0288,0329,no_exam,no_exam,no_exam,no_exam
0236,0290,0368,no_exam,no_exam,no_exam,no_exam,no_exam
0275,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0207,0212,0423,no_exam,no_exam,no_exam,no_exam
0302,0364,0366,0382,no_exam,no_exam,no_exam,no_exam
0442,0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0120,0263,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0290,0330,0355,0381,no_exam,no_exam,no_exam
0398,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0245,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0176,0178,0291,0423,0429,no_exam,no_exam,no_exam
0109,0384,0399,0411,0422,no_exam,no_exam,no_exam
0182,0184,0186,0207,no_exam,no_exam,no_exam,no_exam
0116,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
