exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10
0166,0240,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0499,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0384,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0366,0370,0376,0505,no_exam,no_exam,no_exam,no_exam,no_exam
0230,0233,0235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0518,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0299,0563,0566,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0360,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0102,0206,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0332,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,0567,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0078,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0455,0482,0504,0505,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0386,0388,0436,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0626,0627,0628,0630,0633,0635,no_exam,no_exam,no_exam,no_exam
0227,0582,0583,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0167,0187,0376,0469,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0410,0418,0420,0482,0491,no_exam,no_exam,no_exam,no_exam,no_exam
0222,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0288,0294,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0047,0152,0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0267,0313,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0274,0568,0665,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0150,0210,0236,0447,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0089,0560,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0017,0117,0210,0253,no_exam,no_exam,no_exam,no_exam,no_exam
0078,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0367,0368,0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0290,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0520,0537,0559,0600,no_exam,no_exam,no_exam,no_exam,no_exam
0105,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0604,0605,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0164,0173,0205,0369,no_exam,no_exam,no_exam,no_exam,no_exam
0302,0315,0321,0322,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0162,0365,0372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0107,0265,0304,0363,0464,no_exam,no_exam,no_exam,no_exam,no_exam
0584,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0175,0300,0378,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0075,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0382,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0256,0353,0397,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0304,0451,0460,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0013,0076,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0339,0576,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,0507,0508,0509,0512,no_exam,no_exam,no_exam,no_exam,no_exam
0599,0618,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0279,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0403,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0125,0130,0201,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0534,0545,0571,0599,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0258,0259,0299,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0544,0546,0604,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0350,0393,0447,0484,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0360,0377,0380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0641,0642,0673,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0084,0087,0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0421,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0184,0223,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0323,0325,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0413,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0452,0466,0468,0473,0496,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0008,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0256,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0584,0640,0646,0674,0675,no_exam,no_exam,no_exam,no_exam
0377,0378,0390,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0283,0317,0330,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0567,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,0374,0382,0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0339,0546,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0518,0587,0668,0669,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0302,0310,0361,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0547,0604,0660,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0250,0252,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0563,0567,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0316,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0651,0653,0677,0679,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0584,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0298,0571,0587,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0519,0523,0525,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0206,0390,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0272,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0398,0507,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0445,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,0026,0028,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0336,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0292,0310,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0175,0190,0191,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0278,0302,0587,0667,no_exam,no_exam,no_exam,no_exam,no_exam
0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0501,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0397,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0135,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0645,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0303,0312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0430,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0397,0568,0666,0667,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0161,0356,0447,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0407,0456,0466,0514,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0290,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0418,0428,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0457,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0090,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0284,0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0258,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0234,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0563,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0373,0389,0390,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0269,0275,0579,0601,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0184,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0064,0068,0069,0073,0205,no_exam,no_exam,no_exam,no_exam,no_exam
0348,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0079,0085,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0263,0266,0299,0395,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0067,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0302,0308,0313,0444,no_exam,no_exam,no_exam,no_exam,no_exam
0404,0415,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0353,0409,0414,0506,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0334,0397,0506,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0298,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0264,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0256,0265,0299,0398,0560,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0306,0313,0320,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0238,0397,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0402,0414,0421,0482,no_exam,no_exam,no_exam,no_exam,no_exam
0496,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0266,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0510,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,0343,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0039,0225,0395,0485,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0584,0640,0646,0674,0675,no_exam,no_exam,no_exam,no_exam
0138,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0237,0270,0398,0445,no_exam,no_exam,no_exam,no_exam,no_exam
0265,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0299,0335,0354,0446,no_exam,no_exam,no_exam,no_exam,no_exam
0094,0150,0224,0253,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0220,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0212,0236,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0304,0360,0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0120,0363,0426,0474,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0343,0348,0511,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0023,0181,0299,0359,no_exam,no_exam,no_exam,no_exam,no_exam
0292,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0544,0546,0604,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0581,0588,0589,0590,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0177,0178,0511,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0238,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0254,0399,0415,0418,0484,no_exam,no_exam,no_exam,no_exam,no_exam
0270,0304,0361,0372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,0497,0498,0505,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0337,0341,0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0339,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,0348,0610,0612,0616,no_exam,no_exam,no_exam,no_exam,no_exam
0360,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0302,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0264,0266,0299,0397,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0059,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0520,0601,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0087,0410,0488,0500,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0166,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0623,0626,0628,0633,0635,no_exam,no_exam,no_exam,no_exam,no_exam
0107,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0326,0517,0601,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0436,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0085,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0114,0221,0303,0314,0567,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0055,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0281,0283,0302,0310,0313,0319,no_exam,no_exam,no_exam,no_exam
0308,0580,0582,0585,0602,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0060,0067,0073,0173,no_exam,no_exam,no_exam,no_exam,no_exam
0228,0308,0325,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0372,0502,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0377,0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0525,0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0569,0611,0620,0621,0642,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0227,0273,0567,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0502,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0189,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0534,0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0436,0437,0496,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0421,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0403,0415,0417,0420,0498,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0193,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0270,0305,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,0204,0421,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0177,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0172,0334,0339,0340,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0161,0211,0371,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0362,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0640,0649,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0412,0433,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0562,0659,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,0449,0455,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0410,0556,0557,0558,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0018,0115,0372,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0402,0411,0417,0419,no_exam,no_exam,no_exam,no_exam,no_exam
0281,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0124,0125,0128,0132,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0172,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0452,0455,0472,0475,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0282,0292,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0453,0463,0469,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0160,0168,0169,0175,no_exam,no_exam,no_exam,no_exam,no_exam
0362,0367,0370,0408,0459,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0007,0024,0538,0566,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0081,0084,0086,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0584,0640,0641,0643,0673,no_exam,no_exam,no_exam,no_exam,no_exam
0045,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0304,0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0390,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0378,0381,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0193,0210,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0372,0559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0311,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0343,0344,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,0253,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0069,0080,0085,0164,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0194,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0094,0154,0210,0299,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0066,0175,0506,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0179,0188,0250,0252,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0569,0611,0620,0621,0641,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0293,0296,0302,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0102,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0126,0260,0262,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0168,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0402,0409,0416,0485,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0114,0183,0185,0189,0191,no_exam,no_exam,no_exam,no_exam
0020,0228,0277,0568,0597,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0082,0171,0184,0187,no_exam,no_exam,no_exam,no_exam,no_exam
0374,0375,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0470,0471,0475,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0576,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0343,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0078,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0470,0471,0475,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0455,0480,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0021,0057,0059,0590,no_exam,no_exam,no_exam,no_exam,no_exam
0569,0606,0607,0608,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0382,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0089,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0299,0571,0576,0658,no_exam,no_exam,no_exam,no_exam,no_exam
0605,0640,0651,0653,0677,0679,no_exam,no_exam,no_exam,no_exam
0161,0211,0360,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0641,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0267,0306,0563,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0240,0428,0500,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0183,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0403,0417,0431,0433,0434,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0587,0668,0669,0670,no_exam,no_exam,no_exam,no_exam,no_exam
0177,0336,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0202,0394,0444,0484,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0525,0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0309,0316,0320,0324,0325,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0502,0503,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0275,0561,0564,0568,0661,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0111,0119,0214,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0343,0529,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0283,0577,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0494,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
