exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9
0001,0036,0044,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0119,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0231,0239,0241,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0164,0276,0279,0289,no_exam,no_exam,no_exam,no_exam
0001,0028,0036,0039,0040,no_exam,no_exam,no_exam,no_exam
0075,0086,0136,0139,0145,0147,0155,no_exam,no_exam
0199,0200,0201,0202,0265,no_exam,no_exam,no_exam,no_exam
0001,0036,0041,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0087,0096,0224,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0038,0039,0040,no_exam,no_exam,no_exam,no_exam
0032,0036,0044,0268,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0119,0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0249,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0041,0229,no_exam,no_exam,no_exam,no_exam
0001,0036,0041,0042,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0028,0055,0229,no_exam,no_exam,no_exam,no_exam
0191,0283,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0191,0283,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0234,0250,0257,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0074,0075,0080,0094,0102,no_exam,no_exam,no_exam
0269,0282,0344,0345,0346,no_exam,no_exam,no_exam,no_exam
0231,0232,0251,0252,0253,0254,no_exam,no_exam,no_exam
0231,0234,0239,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0301,0302,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0234,0239,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0080,0084,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0012,0222,0226,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0033,0036,0039,0040,no_exam,no_exam,no_exam,no_exam
0029,0037,0046,0047,0330,0332,0333,no_exam,no_exam
0191,0292,0295,0297,0300,0304,no_exam,no_exam,no_exam
0001,0004,0269,0322,0341,0356,no_exam,no_exam,no_exam
0080,0085,0133,0146,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0229,0282,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0014,0019,0020,0266,no_exam,no_exam,no_exam,no_exam
0320,0326,0328,0329,0348,0349,0362,no_exam,no_exam
0003,0004,0191,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0235,0253,0254,no_exam,no_exam,no_exam,no_exam
0001,0030,0031,0036,0044,0229,no_exam,no_exam,no_exam
0231,0250,0252,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0030,0036,0039,0040,0041,0361,no_exam,no_exam
0229,0289,0323,0352,0355,0357,0362,no_exam,no_exam
0269,0286,0342,0343,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0044,0269,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0059,0060,0066,0068,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0060,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0269,0289,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0163,0283,0340,0341,0356,no_exam,no_exam,no_exam
0030,0033,0036,0038,0044,no_exam,no_exam,no_exam,no_exam
0085,0142,0206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0030,0032,0036,0044,0229,no_exam,no_exam,no_exam
0269,0340,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0041,0042,0361,no_exam,no_exam,no_exam,no_exam
0231,0235,0242,0253,0254,no_exam,no_exam,no_exam,no_exam
0231,0239,0241,0267,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0030,0036,0041,0042,no_exam,no_exam,no_exam,no_exam
0060,0061,0066,0068,0262,no_exam,no_exam,no_exam,no_exam
0001,0030,0031,0036,0044,no_exam,no_exam,no_exam,no_exam
0072,0075,0143,0153,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0030,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0323,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0226,0241,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0159,0160,0323,0327,0333,0348,no_exam,no_exam
0003,0004,0030,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0339,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0226,0232,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0087,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0141,0142,0257,0258,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0179,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0037,0038,0042,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0231,0236,0248,no_exam,no_exam,no_exam,no_exam,no_exam
0150,0231,0239,0244,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0078,0086,0138,0146,0152,no_exam,no_exam,no_exam
0030,0031,0036,0044,0229,no_exam,no_exam,no_exam,no_exam
0225,0226,0239,0244,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0031,0049,0269,0323,no_exam,no_exam,no_exam,no_exam
0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0036,0037,0038,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0344,0345,0346,0350,0351,no_exam,no_exam,no_exam
0001,0031,0036,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0041,0042,0116,no_exam,no_exam,no_exam,no_exam
0190,0318,0369,0377,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0032,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0062,0065,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0190,0369,0374,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0014,0018,0019,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0036,0044,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0082,0083,0084,0101,0146,no_exam,no_exam,no_exam
0003,0004,0030,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0199,0200,0201,0205,0206,no_exam,no_exam,no_exam
0036,0039,0040,0041,0361,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0238,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0323,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0257,0369,0372,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0341,0361,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0293,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0233,0234,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0121,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0269,0361,no_exam,no_exam,no_exam,no_exam
0004,0269,0289,0323,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0038,0044,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0118,0119,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0128,0258,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0036,0041,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0032,0036,0037,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0142,0199,0200,0201,0202,0204,0241,no_exam,no_exam
0289,0319,0355,0356,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0191,0229,0338,0340,0341,no_exam,no_exam,no_exam
0084,0090,0099,0268,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0250,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0124,0374,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0239,0241,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0028,0040,0229,no_exam,no_exam,no_exam,no_exam
0030,0036,0041,0044,0361,no_exam,no_exam,no_exam,no_exam
0065,0119,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0244,0313,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0078,0080,0095,0097,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0127,0267,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0202,0289,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0028,0269,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0076,0080,0094,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0231,0232,0234,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0302,0303,0374,no_exam,no_exam,no_exam,no_exam
0001,0031,0257,0352,0358,no_exam,no_exam,no_exam,no_exam
0028,0271,0273,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0314,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0231,0232,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0231,0241,0246,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0231,0234,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0036,0044,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0044,0350,0351,0361,no_exam,no_exam,no_exam,no_exam
0060,0365,0368,0374,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0005,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0005,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0314,0352,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0123,0257,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0030,0031,0036,0044,0289,no_exam,no_exam,no_exam
0037,0041,0042,0049,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0240,no_exam,no_exam,no_exam,no_exam,no_exam
0143,0199,0200,0201,0203,no_exam,no_exam,no_exam,no_exam
0128,0180,0315,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0231,0236,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam
0004,0229,0269,0323,no_exam,no_exam,no_exam,no_exam,no_exam
0229,0269,0283,0356,0357,no_exam,no_exam,no_exam,no_exam
0002,0028,0320,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0059,0064,0066,0068,no_exam,no_exam,no_exam,no_exam
0031,0079,0080,0090,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0078,0086,0100,0109,no_exam,no_exam,no_exam,no_exam
0003,0004,0055,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0036,0044,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0262,no_exam,no_exam,no_exam,no_exam,no_exam
0289,0318,0369,0374,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0289,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0028,0030,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0123,0125,0127,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0030,0059,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0080,0097,0115,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0202,0203,no_exam,no_exam,no_exam,no_exam
0003,0004,0030,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0037,0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0088,0199,0200,0201,0242,no_exam,no_exam,no_exam,no_exam
0036,0042,0044,0058,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0199,0200,0201,0202,no_exam,no_exam,no_exam,no_exam
0229,0278,0279,0289,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0033,0036,0039,0040,no_exam,no_exam,no_exam,no_exam
0036,0038,0039,0040,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0269,0289,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0344,0345,0362,no_exam,no_exam,no_exam,no_exam,no_exam
0035,0042,0066,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0127,0289,0366,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0025,0028,0030,0034,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0373,no_exam,no_exam,no_exam,no_exam,no_exam
0306,0369,0374,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0031,0036,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0344,0345,0350,0351,no_exam,no_exam,no_exam,no_exam
0118,0128,0374,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0236,0246,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0120,0127,0180,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0234,0241,0248,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0190,0192,0193,0230,0377,no_exam,no_exam,no_exam
0231,0232,0234,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0146,0369,0372,0373,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0031,0036,0042,0059,no_exam,no_exam,no_exam,no_exam
0031,0036,0041,0042,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0036,0044,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0117,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0034,0036,0037,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0089,0135,0146,0155,no_exam,no_exam,no_exam,no_exam
0118,0121,0161,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0282,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0042,0046,0049,0361,no_exam,no_exam,no_exam,no_exam
0295,0297,0299,0302,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0314,0317,0350,0351,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0014,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0043,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0342,0343,0350,0351,no_exam,no_exam,no_exam,no_exam
0231,0237,0243,0253,0255,no_exam,no_exam,no_exam,no_exam
0003,0004,0191,0229,0361,no_exam,no_exam,no_exam,no_exam
0295,0296,0299,0305,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0036,0229,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0224,0369,0377,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0191,0192,0193,0377,no_exam,no_exam,no_exam,no_exam
0094,0095,0096,0101,0221,0231,0240,no_exam,no_exam
0003,0004,0229,0289,0350,0351,0361,no_exam,no_exam
0003,0004,0005,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0353,0355,0358,0360,no_exam,no_exam,no_exam,no_exam
0268,0320,0341,0356,0357,0359,no_exam,no_exam,no_exam
0231,0232,0239,0242,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0191,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0119,0128,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0110,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0282,0339,0344,0345,0346,no_exam,no_exam,no_exam
0283,0340,0362,0366,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0028,0289,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0342,0343,0362,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0074,0136,0141,0145,0146,0154,no_exam,no_exam,no_exam
0323,0339,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0037,0038,0058,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0030,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0313,0314,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0229,0269,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0199,0200,0201,0202,no_exam,no_exam,no_exam,no_exam
0046,0163,0322,0341,0356,0357,no_exam,no_exam,no_exam
0002,0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam
0231,0239,0243,0267,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0238,0253,0254,no_exam,no_exam,no_exam,no_exam
0001,0036,0044,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0030,0032,0033,0059,0066,no_exam,no_exam,no_exam
0036,0039,0040,0041,0268,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0242,0267,no_exam,no_exam,no_exam,no_exam
0036,0037,0038,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0244,0313,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0092,0146,0149,0350,0351,no_exam,no_exam,no_exam
0003,0004,0005,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0191,0269,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0068,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0063,0065,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0241,0243,0289,no_exam,no_exam,no_exam,no_exam
0001,0231,0232,0233,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0042,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0083,0086,0100,0267,no_exam,no_exam,no_exam,no_exam
0001,0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam
0030,0031,0035,0036,0039,0040,no_exam,no_exam,no_exam
0077,0086,0096,0222,0238,no_exam,no_exam,no_exam,no_exam
0077,0078,0080,0090,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0271,0323,0339,no_exam,no_exam,no_exam,no_exam,no_exam
0289,0344,0345,0350,0351,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0237,0243,0253,0255,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0038,0039,0040,0046,0049,no_exam,no_exam,no_exam
0269,0344,0345,0362,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0298,0301,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0202,0203,no_exam,no_exam,no_exam,no_exam
0030,0035,0036,0044,0224,0229,no_exam,no_exam,no_exam
0289,0344,0345,0350,0351,no_exam,no_exam,no_exam,no_exam
0077,0078,0082,0083,0090,no_exam,no_exam,no_exam,no_exam
0268,0292,0296,0297,0298,0299,no_exam,no_exam,no_exam
0003,0004,0028,0204,0229,no_exam,no_exam,no_exam,no_exam
0001,0030,0036,0041,0042,no_exam,no_exam,no_exam,no_exam
0030,0031,0036,0044,0229,no_exam,no_exam,no_exam,no_exam
0021,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0202,0285,no_exam,no_exam,no_exam,no_exam
0030,0032,0033,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0046,0049,0339,0361,no_exam,no_exam,no_exam,no_exam
0125,0311,0313,0318,no_exam,no_exam,no_exam,no_exam,no_exam
0084,0199,0200,0201,0202,no_exam,no_exam,no_exam,no_exam
0075,0133,0135,0146,0149,no_exam,no_exam,no_exam,no_exam
0146,0231,0232,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0260,0325,0338,0356,no_exam,no_exam,no_exam,no_exam
0076,0096,0221,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0061,0066,0068,0285,no_exam,no_exam,no_exam,no_exam,no_exam
0146,0199,0200,0201,0204,no_exam,no_exam,no_exam,no_exam
0267,0369,0378,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0124,0129,0161,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0041,0042,0057,0268,no_exam,no_exam,no_exam
0231,0236,0243,0253,0255,no_exam,no_exam,no_exam,no_exam
0036,0044,0350,0351,0361,no_exam,no_exam,no_exam,no_exam
0104,0369,0370,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0327,0328,0332,0334,0362,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0236,0243,0253,0255,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0323,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0236,0246,0267,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0234,0243,0253,0254,no_exam,no_exam,no_exam,no_exam
0077,0135,0146,0267,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0242,0243,0249,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0036,0044,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0109,0118,0125,0282,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0044,0282,0361,no_exam,no_exam,no_exam,no_exam
0075,0083,0101,0118,0306,no_exam,no_exam,no_exam,no_exam
0003,0004,0139,0229,0361,no_exam,no_exam,no_exam,no_exam
0030,0031,0036,0037,0038,no_exam,no_exam,no_exam,no_exam
0231,0234,0237,0250,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0115,0116,0128,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0039,0040,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0036,0037,0038,0041,0366,no_exam,no_exam,no_exam
0001,0032,0036,0037,0038,no_exam,no_exam,no_exam,no_exam
0075,0140,0141,0142,0147,0152,0155,no_exam,no_exam
0313,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0231,0234,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0096,0143,0240,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0301,0302,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0199,0200,0201,0202,no_exam,no_exam,no_exam,no_exam
0231,0232,0235,0244,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0233,0236,0251,0252,no_exam,no_exam,no_exam,no_exam
0031,0036,0044,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0272,0274,0276,0279,0289,no_exam,no_exam,no_exam,no_exam
0002,0003,0004,0040,0229,no_exam,no_exam,no_exam,no_exam
0060,0199,0200,0201,0202,no_exam,no_exam,no_exam,no_exam
0231,0232,0238,0253,0254,no_exam,no_exam,no_exam,no_exam
0058,0062,0065,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0267,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0176,0231,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0302,0303,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0272,0361,no_exam,no_exam,no_exam,no_exam
0032,0036,0039,0040,0257,no_exam,no_exam,no_exam,no_exam
0116,0119,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0122,0124,0127,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0147,0199,0200,0201,0204,no_exam,no_exam,no_exam
0306,0369,0374,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0059,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0348,0354,no_exam,no_exam,no_exam,no_exam
0225,0226,0227,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0320,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0004,0046,0323,0352,no_exam,no_exam,no_exam,no_exam
0289,0338,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0036,0037,0038,0281,no_exam,no_exam,no_exam,no_exam
0008,0313,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0352,0355,0360,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0202,0204,no_exam,no_exam,no_exam,no_exam
0116,0118,0270,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0231,0237,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0129,0177,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0163,0283,0341,0356,no_exam,no_exam,no_exam,no_exam
0036,0037,0038,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0014,0018,0019,0288,no_exam,no_exam,no_exam,no_exam
0229,0269,0289,0340,0341,0356,0357,no_exam,no_exam
0023,0026,0071,0270,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0237,0243,0253,0255,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0059,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0041,0042,0049,no_exam,no_exam,no_exam,no_exam,no_exam
0231,0232,0234,0238,no_exam,no_exam,no_exam,no_exam,no_exam
0229,0289,0338,0340,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam
0036,0041,0042,0320,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0036,0041,0044,no_exam,no_exam,no_exam,no_exam,no_exam
0199,0200,0201,0373,0374,no_exam,no_exam,no_exam,no_exam
0119,0123,0124,0126,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0031,0229,no_exam,no_exam,no_exam,no_exam,no_exam
0120,0124,0127,0370,no_exam,no_exam,no_exam,no_exam,no_exam
0176,0231,0234,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0004,0229,0348,0356,no_exam,no_exam,no_exam,no_exam
0231,0234,0237,0243,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0036,0037,0038,no_exam,no_exam,no_exam,no_exam,no_exam
0033,0042,0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0034,0036,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0129,0161,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
