exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8
0591,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0239,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0132,0418,0537,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0072,0073,no_exam,no_exam,no_exam,no_exam,no_exam
0312,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0078,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0139,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0461,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0185,0518,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0257,0279,0281,no_exam,no_exam,no_exam,no_exam,no_exam
0127,0249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0434,0441,0445,no_exam,no_exam,no_exam,no_exam,no_exam
0196,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0021,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0150,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0606,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,0172,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0453,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0139,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0140,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0581,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0489,0492,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0297,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0162,0165,0242,0441,no_exam,no_exam,no_exam
0247,0485,0486,0488,no_exam,no_exam,no_exam,no_exam
0105,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0543,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0447,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0603,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0325,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0453,0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0259,0574,no_exam,no_exam,no_exam,no_exam,no_exam
0257,0267,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0200,0205,0209,0215,no_exam,no_exam,no_exam,no_exam
0111,0254,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0518,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0537,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0463,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0365,0374,no_exam,no_exam,no_exam,no_exam,no_exam
0144,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0270,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0127,0482,no_exam,no_exam,no_exam,no_exam,no_exam
0149,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0530,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0139,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0251,0584,0585,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0578,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0102,0247,0535,no_exam,no_exam,no_exam,no_exam
0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0301,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0209,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0239,0245,0306,no_exam,no_exam,no_exam,no_exam,no_exam
0185,0240,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0399,0489,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0603,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0451,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0580,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0451,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0454,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0581,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0145,0155,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0494,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0007,0449,no_exam,no_exam,no_exam,no_exam,no_exam
0150,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0068,0354,0361,no_exam,no_exam,no_exam,no_exam
0082,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0451,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0221,0452,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0195,0202,0521,0523,no_exam,no_exam,no_exam,no_exam
0029,0167,0303,0359,no_exam,no_exam,no_exam,no_exam
0061,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0184,0317,0351,0515,no_exam,no_exam,no_exam
0249,0271,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0117,0122,0128,no_exam,no_exam,no_exam,no_exam
0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0544,0608,no_exam,no_exam,no_exam,no_exam,no_exam
0238,0257,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0608,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0061,0198,0199,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0331,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0491,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0133,0309,0320,no_exam,no_exam,no_exam,no_exam,no_exam
0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0306,0522,no_exam,no_exam,no_exam,no_exam,no_exam
0485,0487,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0221,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0535,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0200,0202,0207,no_exam,no_exam,no_exam,no_exam,no_exam
0323,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0133,0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0257,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0078,0336,0608,no_exam,no_exam,no_exam,no_exam
0013,0072,0361,0468,no_exam,no_exam,no_exam,no_exam
0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0110,0204,0206,0393,0449,no_exam,no_exam
0082,0131,0145,no_exam,no_exam,no_exam,no_exam,no_exam
0498,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0353,0551,no_exam,no_exam,no_exam,no_exam,no_exam
0433,0443,0459,no_exam,no_exam,no_exam,no_exam,no_exam
0516,0519,0527,0611,no_exam,no_exam,no_exam,no_exam
0599,0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0155,0348,0509,no_exam,no_exam,no_exam,no_exam,no_exam
0196,0201,0204,no_exam,no_exam,no_exam,no_exam,no_exam
0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0055,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0523,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0164,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,0251,0278,0521,no_exam,no_exam,no_exam,no_exam
0194,0201,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0200,0211,0383,0513,no_exam,no_exam,no_exam,no_exam
0023,0025,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0297,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0061,0098,0136,0350,no_exam,no_exam,no_exam,no_exam
0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0201,0588,0613,no_exam,no_exam,no_exam,no_exam,no_exam
0338,0606,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0249,0580,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0133,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0586,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0387,0393,no_exam,no_exam,no_exam,no_exam,no_exam
0064,0587,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0087,0091,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0154,0514,no_exam,no_exam,no_exam,no_exam,no_exam
0071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0195,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0002,0112,0122,0363,0593,no_exam,no_exam
0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0137,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0350,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0113,0118,0393,no_exam,no_exam,no_exam,no_exam
0406,0409,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0383,0482,0513,0574,no_exam,no_exam,no_exam
0172,0339,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0184,0306,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0034,0062,0098,0355,no_exam,no_exam,no_exam
0223,0224,0316,no_exam,no_exam,no_exam,no_exam,no_exam
0537,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0336,0522,0531,0614,no_exam,no_exam,no_exam,no_exam
0050,0062,0098,0380,0382,no_exam,no_exam,no_exam
0290,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0136,0147,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0248,0566,no_exam,no_exam,no_exam,no_exam,no_exam
0107,0183,0187,0358,no_exam,no_exam,no_exam,no_exam
0199,0213,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0540,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,0177,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,0304,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0336,0515,0519,0522,0524,no_exam,no_exam,no_exam
0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0385,0574,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0185,0383,0588,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0249,0482,0486,no_exam,no_exam,no_exam,no_exam
0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0154,0277,no_exam,no_exam,no_exam,no_exam,no_exam
0181,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0189,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,0353,0465,0588,no_exam,no_exam,no_exam
0240,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0073,0356,0374,no_exam,no_exam,no_exam,no_exam
0034,0099,0588,no_exam,no_exam,no_exam,no_exam,no_exam
0513,0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0195,0201,0244,no_exam,no_exam,no_exam,no_exam,no_exam
0100,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0224,0225,0227,0230,no_exam,no_exam,no_exam,no_exam
0018,0024,0060,0181,no_exam,no_exam,no_exam,no_exam
0022,0029,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0152,0153,0155,no_exam,no_exam,no_exam,no_exam,no_exam
0160,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0054,0232,0234,0341,no_exam,no_exam,no_exam,no_exam
0176,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0080,0081,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0172,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0437,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0305,0542,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0468,0469,0590,no_exam,no_exam,no_exam,no_exam
0582,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0539,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0034,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0108,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0331,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0597,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0239,0243,0288,0290,no_exam,no_exam,no_exam,no_exam
0144,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,0585,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0582,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0072,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0456,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0449,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0400,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0519,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0186,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0196,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0384,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0489,0500,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0526,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0332,0337,0611,0622,no_exam,no_exam,no_exam,no_exam
0339,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0535,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0325,0424,no_exam,no_exam,no_exam,no_exam,no_exam
0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0120,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0531,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0482,0501,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,0144,0302,0312,no_exam,no_exam,no_exam,no_exam
0543,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0458,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0492,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0464,0513,no_exam,no_exam,no_exam,no_exam,no_exam
0321,0582,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0604,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0297,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0132,0169,0535,no_exam,no_exam,no_exam,no_exam
0034,0130,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0331,0349,0581,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0064,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0306,0350,no_exam,no_exam,no_exam,no_exam,no_exam
0202,0514,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0029,0296,no_exam,no_exam,no_exam,no_exam,no_exam
0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0260,0273,0435,0446,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0272,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0072,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0485,0604,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0253,0288,0604,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0239,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0239,0256,0555,no_exam,no_exam,no_exam,no_exam
0535,0538,0539,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0194,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,0136,0302,no_exam,no_exam,no_exam,no_exam,no_exam
0119,0123,0260,0405,no_exam,no_exam,no_exam,no_exam
0010,0171,0598,no_exam,no_exam,no_exam,no_exam,no_exam
0513,0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0102,0106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0331,0522,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0173,0174,0451,0528,no_exam,no_exam,no_exam,no_exam
0454,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0249,0373,0484,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0167,0197,no_exam,no_exam,no_exam,no_exam,no_exam
0102,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0061,0199,0200,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0149,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0518,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0061,0182,0205,0206,0208,no_exam,no_exam,no_exam
0352,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0374,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0203,0219,0243,0570,no_exam,no_exam,no_exam,no_exam
0073,0356,0363,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0360,0464,0590,no_exam,no_exam,no_exam,no_exam
0167,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0144,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0585,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0581,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0149,0155,no_exam,no_exam,no_exam,no_exam,no_exam
0065,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0517,0522,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0062,0098,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0196,0202,0203,no_exam,no_exam,no_exam,no_exam,no_exam
0606,0607,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0312,0493,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0102,0386,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0306,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0467,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0209,0215,no_exam,no_exam,no_exam,no_exam,no_exam
0515,0521,0523,0527,no_exam,no_exam,no_exam,no_exam
0585,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0585,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0138,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0304,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0155,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0452,0521,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0181,0242,0482,no_exam,no_exam,no_exam,no_exam
0180,0242,0265,no_exam,no_exam,no_exam,no_exam,no_exam
0574,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0130,0581,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0067,0102,no_exam,no_exam,no_exam,no_exam,no_exam
0351,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0513,0581,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0162,0183,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0181,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
