exam1,exam2,exam3,exam4,exam5,exam6,exam7
0101,0108,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0227,0229,0250,no_exam,no_exam,no_exam
0046,0158,0159,0190,0191,no_exam,no_exam
0107,0159,0160,no_exam,no_exam,no_exam,no_exam
0103,0109,0247,0253,no_exam,no_exam,no_exam
0109,0113,0149,0150,0151,no_exam,no_exam
0143,0150,0151,0221,0231,no_exam,no_exam
0046,0047,0108,0109,no_exam,no_exam,no_exam
0072,0182,0183,0235,no_exam,no_exam,no_exam
0109,0163,0164,no_exam,no_exam,no_exam,no_exam
0108,0143,0144,0220,no_exam,no_exam,no_exam
0164,0170,0212,0213,no_exam,no_exam,no_exam
0226,0250,0252,0253,no_exam,no_exam,no_exam
0043,0046,0108,no_exam,no_exam,no_exam,no_exam
0102,0109,0219,0220,no_exam,no_exam,no_exam
0126,0218,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0229,0252,0254,no_exam,no_exam,no_exam
0101,0108,0109,no_exam,no_exam,no_exam,no_exam
0098,0163,0169,0171,no_exam,no_exam,no_exam
0046,0098,0102,0107,no_exam,no_exam,no_exam
0045,0104,0105,0108,0167,no_exam,no_exam
0076,0224,0227,no_exam,no_exam,no_exam,no_exam
0030,0142,0143,no_exam,no_exam,no_exam,no_exam
0083,0092,0168,0226,0231,no_exam,no_exam
0159,0160,0161,0220,no_exam,no_exam,no_exam
0073,0075,0176,0180,no_exam,no_exam,no_exam
0071,0095,0098,0226,no_exam,no_exam,no_exam
0220,0230,0231,0251,no_exam,no_exam,no_exam
0005,0092,no_exam,no_exam,no_exam,no_exam,no_exam
0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0108,no_exam,no_exam,no_exam,no_exam,no_exam
0221,0226,0230,no_exam,no_exam,no_exam,no_exam
0172,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0029,0030,0033,0217,no_exam,no_exam
0054,0059,0064,0115,no_exam,no_exam,no_exam
0105,0108,0230,0260,no_exam,no_exam,no_exam
0100,0103,0109,0156,0220,no_exam,no_exam
0014,0019,0068,no_exam,no_exam,no_exam,no_exam
0020,0071,0143,0150,no_exam,no_exam,no_exam
0029,0031,0041,0111,no_exam,no_exam,no_exam
0040,0111,0184,no_exam,no_exam,no_exam,no_exam
0040,0111,0141,0143,no_exam,no_exam,no_exam
0112,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0006,0092,no_exam,no_exam,no_exam,no_exam
0006,0207,0209,0211,no_exam,no_exam,no_exam
0056,0117,0182,0238,0239,no_exam,no_exam
0125,0126,0127,no_exam,no_exam,no_exam,no_exam
0203,0222,0224,0225,0226,no_exam,no_exam
0108,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0143,0145,0148,no_exam,no_exam,no_exam
0111,0143,0151,no_exam,no_exam,no_exam,no_exam
0004,0092,0093,0150,0151,no_exam,no_exam
0231,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0143,0151,0168,no_exam,no_exam,no_exam
0222,0224,0230,0250,0253,no_exam,no_exam
0100,0107,0108,0191,0226,no_exam,no_exam
0029,0031,0033,0232,no_exam,no_exam,no_exam
0098,0108,0157,no_exam,no_exam,no_exam,no_exam
0005,0007,0085,0086,no_exam,no_exam,no_exam
0014,0019,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0141,0146,0152,no_exam,no_exam,no_exam
0071,0099,0109,0163,no_exam,no_exam,no_exam
0018,0019,0158,0163,no_exam,no_exam,no_exam
0016,0057,0116,no_exam,no_exam,no_exam,no_exam
0019,0025,0111,0113,0114,no_exam,no_exam
0068,0085,0158,no_exam,no_exam,no_exam,no_exam
0103,0109,0221,0248,no_exam,no_exam,no_exam
0047,0104,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0108,0222,0260,no_exam,no_exam,no_exam
0176,0220,0221,0222,0224,no_exam,no_exam
0053,0116,0117,0139,0233,no_exam,no_exam
0180,0182,0220,no_exam,no_exam,no_exam,no_exam
0101,0221,0226,0230,0231,no_exam,no_exam
0102,0108,0109,0159,0164,no_exam,no_exam
0108,0224,0226,0227,no_exam,no_exam,no_exam
0046,0105,0162,0226,no_exam,no_exam,no_exam
0143,0149,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0149,0150,0151,0154,no_exam,no_exam
0143,0144,0148,0180,0182,no_exam,no_exam
0029,0031,0036,0183,no_exam,no_exam,no_exam
0108,0171,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0106,0194,no_exam,no_exam,no_exam,no_exam
0107,0190,0191,no_exam,no_exam,no_exam,no_exam
0019,0139,0144,0251,no_exam,no_exam,no_exam
0013,0261,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0107,0109,0159,0161,no_exam,no_exam
0103,0108,0221,no_exam,no_exam,no_exam,no_exam
0055,0058,0063,0117,no_exam,no_exam,no_exam
0111,0143,0145,0148,0210,no_exam,no_exam
0216,0226,0230,0231,0253,no_exam,no_exam
0104,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0103,0155,0156,no_exam,no_exam,no_exam
0109,0158,0171,no_exam,no_exam,no_exam,no_exam
0044,0101,0110,0150,no_exam,no_exam,no_exam
0101,0228,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0113,0163,0164,no_exam,no_exam,no_exam
0019,0046,0159,0163,no_exam,no_exam,no_exam
0069,0163,0170,0205,0212,no_exam,no_exam
0046,0101,0103,0158,0161,no_exam,no_exam
0025,0222,0224,0230,0231,no_exam,no_exam
0103,0107,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0222,0224,0231,no_exam,no_exam,no_exam
0086,0087,0111,0255,no_exam,no_exam,no_exam
0015,0019,0230,no_exam,no_exam,no_exam,no_exam
0095,0103,0155,0160,no_exam,no_exam,no_exam
0098,0194,0196,no_exam,no_exam,no_exam,no_exam
0198,0199,0221,0226,0231,no_exam,no_exam
0222,0224,0230,0253,no_exam,no_exam,no_exam
0031,0227,0230,no_exam,no_exam,no_exam,no_exam
0019,0226,0229,0231,no_exam,no_exam,no_exam
0056,0057,0058,0234,no_exam,no_exam,no_exam
0033,0036,0037,0064,0229,no_exam,no_exam
0031,0054,0057,0059,0183,no_exam,no_exam
0054,0059,0076,no_exam,no_exam,no_exam,no_exam
0084,0087,0092,0191,no_exam,no_exam,no_exam
0057,0059,0182,0183,no_exam,no_exam,no_exam
0182,0238,0239,0244,no_exam,no_exam,no_exam
0120,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0015,0155,no_exam,no_exam,no_exam,no_exam
0104,0108,0153,0164,no_exam,no_exam,no_exam
0106,0109,0162,0163,no_exam,no_exam,no_exam
0019,0023,0191,no_exam,no_exam,no_exam,no_exam
0144,0159,0164,no_exam,no_exam,no_exam,no_exam
0101,0103,0155,no_exam,no_exam,no_exam,no_exam
0041,0144,0151,no_exam,no_exam,no_exam,no_exam
0158,0227,0230,no_exam,no_exam,no_exam,no_exam
0117,0182,0183,0238,0239,no_exam,no_exam
0161,0164,0165,no_exam,no_exam,no_exam,no_exam
0042,0044,0046,0211,0212,no_exam,no_exam
0012,0015,0032,0033,0041,no_exam,no_exam
0031,0033,0040,no_exam,no_exam,no_exam,no_exam
0224,0225,0226,0229,0231,no_exam,no_exam
0198,0222,0224,0226,0230,no_exam,no_exam
0108,0221,0223,0224,0226,0227,no_exam
0222,0224,0226,0250,no_exam,no_exam,no_exam
0140,0149,0182,no_exam,no_exam,no_exam,no_exam
0168,0221,0226,0227,no_exam,no_exam,no_exam
0105,0107,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0222,0224,0226,no_exam,no_exam,no_exam
0050,0079,0101,0109,0188,no_exam,no_exam
0098,0109,0226,no_exam,no_exam,no_exam,no_exam
0103,0141,0143,0147,no_exam,no_exam,no_exam
0051,0088,0093,no_exam,no_exam,no_exam,no_exam
0050,0098,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0083,0087,0092,no_exam,no_exam,no_exam
0111,0143,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0072,0086,no_exam,no_exam,no_exam,no_exam
0143,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0093,0100,0101,0108,no_exam,no_exam
0008,0092,0167,0211,0253,no_exam,no_exam
0103,0108,0191,no_exam,no_exam,no_exam,no_exam
0046,0109,0158,0165,no_exam,no_exam,no_exam
0072,0081,0216,no_exam,no_exam,no_exam,no_exam
0004,0006,0092,0093,no_exam,no_exam,no_exam
0084,0086,0088,0248,0251,no_exam,no_exam
0004,0087,0111,no_exam,no_exam,no_exam,no_exam
0105,0159,0162,0165,no_exam,no_exam,no_exam
0030,0031,0037,0039,0116,no_exam,no_exam
0108,0159,0160,0165,no_exam,no_exam,no_exam
0111,0113,0143,0151,no_exam,no_exam,no_exam
0161,0162,0221,0230,0231,no_exam,no_exam
0072,0114,0203,no_exam,no_exam,no_exam,no_exam
0098,0102,0106,0227,0230,no_exam,no_exam
0159,0166,0170,0208,0212,no_exam,no_exam
0029,0033,0035,0038,no_exam,no_exam,no_exam
0031,0040,0111,no_exam,no_exam,no_exam,no_exam
0027,0038,0111,no_exam,no_exam,no_exam,no_exam
0123,0126,0127,0223,0224,no_exam,no_exam
0144,0163,0167,no_exam,no_exam,no_exam,no_exam
0046,0160,0164,0165,no_exam,no_exam,no_exam
0029,0031,0033,0038,no_exam,no_exam,no_exam
0086,0093,0247,0248,no_exam,no_exam,no_exam
0082,0086,0093,0111,no_exam,no_exam,no_exam
0040,0141,0143,0144,no_exam,no_exam,no_exam
0109,0176,0180,0185,no_exam,no_exam,no_exam
0096,0222,0224,0226,0230,no_exam,no_exam
0006,0031,0081,no_exam,no_exam,no_exam,no_exam
0047,0248,0250,0251,no_exam,no_exam,no_exam
0111,0143,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0216,0217,no_exam,no_exam,no_exam,no_exam
0110,0111,0143,0144,no_exam,no_exam,no_exam
0103,0108,0253,no_exam,no_exam,no_exam,no_exam
0104,0247,0253,no_exam,no_exam,no_exam,no_exam
0182,0183,0253,no_exam,no_exam,no_exam,no_exam
0012,0191,0252,no_exam,no_exam,no_exam,no_exam
0050,0253,0254,no_exam,no_exam,no_exam,no_exam
0084,0086,0087,0088,no_exam,no_exam,no_exam
0069,0099,0163,0170,no_exam,no_exam,no_exam
0260,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0223,0224,0226,0232,no_exam,no_exam
0126,0128,0230,no_exam,no_exam,no_exam,no_exam
0004,0007,0092,0093,no_exam,no_exam,no_exam
0180,0182,0183,0185,0230,no_exam,no_exam
0007,0092,0093,0253,no_exam,no_exam,no_exam
0013,0163,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0164,0165,0230,no_exam,no_exam,no_exam
0109,0159,0160,0162,0220,no_exam,no_exam
0056,0057,0064,0072,no_exam,no_exam,no_exam
0005,0047,0087,0088,0093,0196,no_exam
0216,0219,0220,no_exam,no_exam,no_exam,no_exam
0103,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0141,0143,0148,no_exam,no_exam,no_exam
0109,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0108,0109,no_exam,no_exam,no_exam,no_exam
0218,0220,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0087,0088,0093,0221,no_exam,no_exam
0189,0223,0224,0226,0232,no_exam,no_exam
0132,0133,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0116,0117,no_exam,no_exam,no_exam,no_exam
0023,0170,0256,no_exam,no_exam,no_exam,no_exam
0078,0177,no_exam,no_exam,no_exam,no_exam,no_exam
0182,0183,0238,0239,no_exam,no_exam,no_exam
0221,0226,0230,0231,no_exam,no_exam,no_exam
0018,0189,0191,no_exam,no_exam,no_exam,no_exam
0109,0222,0224,0227,0230,no_exam,no_exam
0082,0084,0087,0093,0229,no_exam,no_exam
0099,0108,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0143,0145,0146,0148,no_exam,no_exam
0176,0180,0196,0197,no_exam,no_exam,no_exam
0046,0143,0144,0151,no_exam,no_exam,no_exam
0123,0127,0214,no_exam,no_exam,no_exam,no_exam
0063,0224,0226,0233,no_exam,no_exam,no_exam
0216,0220,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0108,0164,no_exam,no_exam,no_exam,no_exam
0056,0182,0183,0238,0239,no_exam,no_exam
0101,0108,0165,0171,no_exam,no_exam,no_exam
0031,0035,0041,0059,0064,no_exam,no_exam
0046,0092,0155,0169,0211,no_exam,no_exam
0143,0150,0151,0161,0230,0231,no_exam
0143,0144,0149,0174,no_exam,no_exam,no_exam
0051,0086,0088,0093,no_exam,no_exam,no_exam
0012,0108,0109,0159,0165,no_exam,no_exam
0188,0251,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0147,0221,0227,0229,no_exam,no_exam
0140,0144,0147,0227,0230,no_exam,no_exam
0031,0040,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0143,0144,0149,no_exam,no_exam,no_exam
0046,0047,0069,0211,0212,no_exam,no_exam
0069,0079,0108,no_exam,no_exam,no_exam,no_exam
0143,0144,0151,no_exam,no_exam,no_exam,no_exam
0163,0165,no_exam,no_exam,no_exam,no_exam,no_exam
0044,0188,0203,0206,no_exam,no_exam,no_exam
0019,0164,0169,0220,no_exam,no_exam,no_exam
0048,0105,0108,0194,no_exam,no_exam,no_exam
0103,0104,0108,0109,no_exam,no_exam,no_exam
0049,0066,0132,0133,0234,no_exam,no_exam
0230,0250,0253,0257,no_exam,no_exam,no_exam
0074,0161,0162,0168,no_exam,no_exam,no_exam
0108,0253,no_exam,no_exam,no_exam,no_exam,no_exam
0221,0227,0230,no_exam,no_exam,no_exam,no_exam
0198,0218,0226,0230,no_exam,no_exam,no_exam
0033,0036,0038,no_exam,no_exam,no_exam,no_exam
0066,0156,0159,0163,no_exam,no_exam,no_exam
0006,0144,0150,0159,0169,no_exam,no_exam
0098,0221,0222,0224,no_exam,no_exam,no_exam
0104,0107,0159,no_exam,no_exam,no_exam,no_exam
0096,0107,0221,0230,no_exam,no_exam,no_exam
0004,0006,0196,0253,no_exam,no_exam,no_exam
0103,0159,0169,0250,0251,no_exam,no_exam
0221,0222,0224,no_exam,no_exam,no_exam,no_exam
0004,0006,0083,0221,no_exam,no_exam,no_exam
0099,0100,0108,0220,no_exam,no_exam,no_exam
0031,0037,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0103,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0159,0164,0219,no_exam,no_exam,no_exam
0073,0076,0132,0133,0191,no_exam,no_exam
0019,0223,0224,no_exam,no_exam,no_exam,no_exam
0226,0250,0253,no_exam,no_exam,no_exam,no_exam
0101,0103,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0182,0237,0238,0239,no_exam,no_exam
0100,0103,0106,no_exam,no_exam,no_exam,no_exam
0025,0188,0195,no_exam,no_exam,no_exam,no_exam
0019,0046,0162,0163,0170,no_exam,no_exam
0030,0074,0142,no_exam,no_exam,no_exam,no_exam
0014,0100,0108,0109,no_exam,no_exam,no_exam
0072,0158,0247,0255,no_exam,no_exam,no_exam
0006,0086,0092,0093,no_exam,no_exam,no_exam
0082,0087,0092,0189,0260,no_exam,no_exam
0155,0160,0169,0230,no_exam,no_exam,no_exam
0046,0069,0162,0209,0212,no_exam,no_exam
0011,0214,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0161,0206,0208,no_exam,no_exam,no_exam
0016,0017,0018,no_exam,no_exam,no_exam,no_exam
0006,0247,0252,0254,no_exam,no_exam,no_exam
0097,0100,0218,no_exam,no_exam,no_exam,no_exam
0069,0211,0212,no_exam,no_exam,no_exam,no_exam
0031,0033,0040,no_exam,no_exam,no_exam,no_exam
0103,0107,0111,0113,0114,no_exam,no_exam
0098,0105,no_exam,no_exam,no_exam,no_exam,no_exam
0234,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0143,0150,0151,no_exam,no_exam,no_exam
0092,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0108,0222,0224,0230,no_exam,no_exam
0019,0046,0250,0251,0253,no_exam,no_exam
0082,0086,0087,0092,0093,0229,no_exam
0032,0033,0035,0036,0063,no_exam,no_exam
0231,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0109,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0236,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0103,0108,0144,0253,no_exam,no_exam
0229,0230,0250,0254,no_exam,no_exam,no_exam
0015,0224,0226,0227,0232,no_exam,no_exam
0163,0164,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0005,0087,no_exam,no_exam,no_exam,no_exam
0105,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0126,0128,0226,0253,0256,no_exam,no_exam
0076,0216,0231,no_exam,no_exam,no_exam,no_exam
0097,0099,0108,0109,no_exam,no_exam,no_exam
0224,0226,0227,0229,0231,no_exam,no_exam
0154,0195,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0117,0118,no_exam,no_exam,no_exam,no_exam
0156,0222,0224,0226,0229,no_exam,no_exam
0068,0105,0170,no_exam,no_exam,no_exam,no_exam
0101,0216,0226,0231,no_exam,no_exam,no_exam
0011,0163,0253,no_exam,no_exam,no_exam,no_exam
0043,0103,0195,no_exam,no_exam,no_exam,no_exam
0011,0104,0220,no_exam,no_exam,no_exam,no_exam
0103,0108,0246,no_exam,no_exam,no_exam,no_exam
0103,0195,0196,no_exam,no_exam,no_exam,no_exam
0126,0128,0230,no_exam,no_exam,no_exam,no_exam
0096,0098,0103,0246,no_exam,no_exam,no_exam
0054,0182,0183,0226,0230,no_exam,no_exam
0182,0183,0220,no_exam,no_exam,no_exam,no_exam
0107,0160,0163,no_exam,no_exam,no_exam,no_exam
0158,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0054,0057,0064,0110,0118,no_exam,no_exam
0160,0163,0164,0221,no_exam,no_exam,no_exam
0046,0047,0101,0108,no_exam,no_exam,no_exam
0105,0107,0171,no_exam,no_exam,no_exam,no_exam
0065,0220,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0191,no_exam,no_exam,no_exam,no_exam,no_exam
0049,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0159,0212,no_exam,no_exam,no_exam,no_exam
0028,0029,0030,0033,0038,no_exam,no_exam
0154,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0103,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0033,0035,no_exam,no_exam,no_exam,no_exam
0100,0222,0224,0226,no_exam,no_exam,no_exam
0082,0086,0087,0092,0093,no_exam,no_exam
0051,0164,0255,no_exam,no_exam,no_exam,no_exam
0124,0127,0206,0212,no_exam,no_exam,no_exam
0158,0159,0161,no_exam,no_exam,no_exam,no_exam
0015,0017,0163,no_exam,no_exam,no_exam,no_exam
0011,0228,0250,0254,no_exam,no_exam,no_exam
0014,0123,0177,0183,no_exam,no_exam,no_exam
0069,0164,0171,0206,0207,no_exam,no_exam
0158,0160,0220,0255,no_exam,no_exam,no_exam
0083,0156,0201,0202,0205,no_exam,no_exam
0221,0222,0225,no_exam,no_exam,no_exam,no_exam
0003,0083,0092,0203,0256,no_exam,no_exam
0194,0199,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0163,0205,0212,no_exam,no_exam,no_exam
0162,0165,0194,0196,no_exam,no_exam,no_exam
0066,0102,0104,0109,no_exam,no_exam,no_exam
0102,0156,0165,no_exam,no_exam,no_exam,no_exam
0108,0143,0147,0226,no_exam,no_exam,no_exam
0248,0250,0251,0252,no_exam,no_exam,no_exam
0247,0248,0251,no_exam,no_exam,no_exam,no_exam
0042,0161,0204,no_exam,no_exam,no_exam,no_exam
0006,0087,0088,no_exam,no_exam,no_exam,no_exam
0114,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0221,0226,0227,0251,0253,no_exam,no_exam
0012,0041,0094,0215,no_exam,no_exam,no_exam
0066,0158,0160,0161,no_exam,no_exam,no_exam
0043,0096,0125,0126,no_exam,no_exam,no_exam
0104,0108,0109,0144,0221,no_exam,no_exam
0159,0160,0164,0260,no_exam,no_exam,no_exam
0165,0194,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0078,0210,no_exam,no_exam,no_exam,no_exam
0042,0069,0109,0210,no_exam,no_exam,no_exam
0042,0104,0106,0109,no_exam,no_exam,no_exam
0048,0066,0067,0157,0168,no_exam,no_exam
0159,0212,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0015,0019,0107,no_exam,no_exam,no_exam
0011,0220,0246,no_exam,no_exam,no_exam,no_exam
0108,0160,0161,0162,no_exam,no_exam,no_exam
0147,0151,0214,no_exam,no_exam,no_exam,no_exam
0019,0226,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0088,0090,0092,0093,no_exam,no_exam
0014,0017,0072,no_exam,no_exam,no_exam,no_exam
0159,0162,0223,0224,0230,no_exam,no_exam
0069,0188,0191,no_exam,no_exam,no_exam,no_exam
0027,0139,0214,no_exam,no_exam,no_exam,no_exam
0160,0163,0194,0197,no_exam,no_exam,no_exam
0159,0160,0207,0211,0212,no_exam,no_exam
0108,0171,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0103,0171,no_exam,no_exam,no_exam,no_exam
0086,0204,0206,0208,no_exam,no_exam,no_exam
0100,0103,0125,0128,0215,no_exam,no_exam
0162,0163,0194,no_exam,no_exam,no_exam,no_exam
0164,0170,0190,0191,no_exam,no_exam,no_exam
0046,0108,0109,0133,0162,no_exam,no_exam
0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0103,0176,no_exam,no_exam,no_exam,no_exam
0098,0154,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0103,0158,0159,no_exam,no_exam,no_exam
0104,0109,0159,no_exam,no_exam,no_exam,no_exam
0015,0023,0109,0159,no_exam,no_exam,no_exam
0031,0038,0118,no_exam,no_exam,no_exam,no_exam
0042,0111,0114,0150,0212,no_exam,no_exam
0031,0045,0110,no_exam,no_exam,no_exam,no_exam
0019,0104,0107,0109,0256,no_exam,no_exam
0099,0103,0109,0153,no_exam,no_exam,no_exam
0079,0099,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0108,0167,no_exam,no_exam,no_exam,no_exam
0124,0126,0127,0220,no_exam,no_exam,no_exam
0098,0101,0155,no_exam,no_exam,no_exam,no_exam
0031,0037,0039,no_exam,no_exam,no_exam,no_exam
0162,0163,0212,0213,no_exam,no_exam,no_exam
0220,0260,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0114,0256,no_exam,no_exam,no_exam,no_exam
0069,0159,0162,0205,0208,no_exam,no_exam
0046,0106,0108,0194,no_exam,no_exam,no_exam
0051,0086,0088,0093,no_exam,no_exam,no_exam
0220,0254,no_exam,no_exam,no_exam,no_exam,no_exam
0182,0183,0218,no_exam,no_exam,no_exam,no_exam
0019,0041,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0206,0208,0209,0218,no_exam,no_exam
0027,0221,0222,0230,no_exam,no_exam,no_exam
0049,0098,0109,0221,no_exam,no_exam,no_exam
0065,0066,no_exam,no_exam,no_exam,no_exam,no_exam
0143,0148,0151,no_exam,no_exam,no_exam,no_exam
0114,0206,0208,no_exam,no_exam,no_exam,no_exam
0156,0202,0203,0204,no_exam,no_exam,no_exam
0046,0158,0160,0168,no_exam,no_exam,no_exam
0096,0221,0224,0227,0230,no_exam,no_exam
0111,0114,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0103,0204,0210,no_exam,no_exam,no_exam
0043,0098,0103,0108,0109,no_exam,no_exam
0099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0226,0251,no_exam,no_exam,no_exam,no_exam
0108,0223,0224,0230,no_exam,no_exam,no_exam
0143,0144,0151,0219,0253,no_exam,no_exam
0109,0158,0159,0162,no_exam,no_exam,no_exam
0039,0151,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0019,0050,no_exam,no_exam,no_exam,no_exam
0221,0222,0223,0224,0226,no_exam,no_exam
0004,0006,0084,0092,no_exam,no_exam,no_exam
0071,0108,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0250,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0104,0144,0226,no_exam,no_exam,no_exam
0103,0104,0144,0220,no_exam,no_exam,no_exam
0042,0046,0080,0112,0113,no_exam,no_exam
0221,0226,0230,0231,0253,no_exam,no_exam
0111,0113,0147,0151,no_exam,no_exam,no_exam
0018,0143,0144,0147,0151,no_exam,no_exam
0143,0144,0150,0151,no_exam,no_exam,no_exam
0019,0022,0221,0231,no_exam,no_exam,no_exam
0161,0169,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0097,0100,0165,no_exam,no_exam,no_exam
0098,0105,0159,0163,no_exam,no_exam,no_exam
0032,0142,0143,0144,0149,no_exam,no_exam
0248,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0044,0115,no_exam,no_exam,no_exam,no_exam
0204,0205,0208,0212,no_exam,no_exam,no_exam
0068,0162,0163,no_exam,no_exam,no_exam,no_exam
0044,0047,0099,0107,0109,no_exam,no_exam
0046,0109,0159,0163,no_exam,no_exam,no_exam
0046,0107,0108,0159,0212,no_exam,no_exam
0083,0090,0143,0144,0151,no_exam,no_exam
0041,0216,0221,0226,0231,no_exam,no_exam
0105,0106,0159,0162,0163,no_exam,no_exam
0094,0101,0103,no_exam,no_exam,no_exam,no_exam
0011,0072,0115,0154,0245,no_exam,no_exam
0194,0203,0213,no_exam,no_exam,no_exam,no_exam
0159,0160,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0206,0208,0210,0212,no_exam,no_exam
0004,0006,0167,no_exam,no_exam,no_exam,no_exam
0043,0202,0209,0261,no_exam,no_exam,no_exam
0098,0170,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0109,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0221,0227,no_exam,no_exam,no_exam,no_exam
0004,0006,0093,no_exam,no_exam,no_exam,no_exam
0042,0044,0046,0101,no_exam,no_exam,no_exam
0038,0111,no_exam,no_exam,no_exam,no_exam,no_exam
0171,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0106,0260,no_exam,no_exam,no_exam,no_exam
0007,0084,0088,no_exam,no_exam,no_exam,no_exam
0109,0204,0211,no_exam,no_exam,no_exam,no_exam
0044,0082,0083,0093,0114,no_exam,no_exam
0226,0227,0230,no_exam,no_exam,no_exam,no_exam
0168,0203,0204,0212,no_exam,no_exam,no_exam
0014,0016,0019,0226,0231,no_exam,no_exam
0158,0227,0230,no_exam,no_exam,no_exam,no_exam
0103,0105,0108,0221,no_exam,no_exam,no_exam
0111,0113,0193,0206,0208,no_exam,no_exam
0110,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0107,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0104,0107,0108,no_exam,no_exam,no_exam
0096,0103,0105,no_exam,no_exam,no_exam,no_exam
0101,0104,0107,0159,no_exam,no_exam,no_exam
0224,0226,0227,no_exam,no_exam,no_exam,no_exam
0015,0030,0037,0041,0116,no_exam,no_exam
0220,0222,0226,0228,no_exam,no_exam,no_exam
0222,0224,0226,0229,no_exam,no_exam,no_exam
0085,0086,0180,0204,no_exam,no_exam,no_exam
0078,0141,0143,0152,no_exam,no_exam,no_exam
0046,0143,0151,0159,no_exam,no_exam,no_exam
0023,0051,0114,no_exam,no_exam,no_exam,no_exam
0047,0195,0196,no_exam,no_exam,no_exam,no_exam
0049,0095,0107,no_exam,no_exam,no_exam,no_exam
